pmid,stage2,stage4
"PMID:11252812","0","0"
"PMID:11252813","0","0"
"PMID:11254889","0","0"
"PMID:11258977","0","0"
"PMID:11261252","0","0"
"PMID:11268844","0","0"
"PMID:11273565","0","0"
"PMID:11280982","0","0"
"PMID:11285284","0","0"
"PMID:11285723","0","0"
"PMID:11287449","0","0"
"PMID:11291437","0","0"
"PMID:11293581","0","0"
"PMID:11294977","0","0"
"PMID:11296772","0","0"
"PMID:11296775","0","0"
"PMID:11305340","0","0"
"PMID:11311390","0","0"
"PMID:11323164","0","0"
"PMID:11323181","0","0"
"PMID:11325511","0","0"
"PMID:11331654","0","0"
"PMID:11331655","0","0"
"PMID:11336329","0","0"
"PMID:11339672","0","0"
"PMID:11345455","0","0"
"PMID:11347606","0","0"
"PMID:11351411","0","0"
"PMID:11351412","0","0"
"PMID:11352776","0","0"
"PMID:11353128","0","0"
"PMID:11355292","0","0"
"PMID:11358209","0","0"
"PMID:11372873","0","0"
"PMID:11372891","0","0"
"PMID:11380167","0","0"
"PMID:11380169","0","0"
"PMID:11380170","0","0"
"PMID:11381622","0","0"
"PMID:11382552","0","0"
"PMID:11383260","0","0"
"PMID:11386712","0","0"
"PMID:11386717","0","0"
"PMID:11386731","0","0"
"PMID:11386736","0","0"
"PMID:11392124","0","0"
"PMID:11392372","0","0"
"PMID:11392378","0","0"
"PMID:11392379","0","0"
"PMID:11394642","0","0"
"PMID:11394767","0","0"
"PMID:11394788","0","0"
"PMID:11396959","0","0"
"PMID:11398998","0","0"
"PMID:11399113","0","0"
"PMID:11399747","0","0"
"PMID:11401272","0","0"
"PMID:11401754","0","0"
"PMID:11401761","0","0"
"PMID:11403899","0","0"
"PMID:11405333","0","0"
"PMID:11408079","0","0"
"PMID:11411516","0","0"
"PMID:11414046","0","0"
"PMID:11430496","0","0"
"PMID:11438964","0","0"
"PMID:11445523","0","0"
"PMID:11445933","0","0"
"PMID:11446832","0","0"
"PMID:11451430","0","0"
"PMID:11457661","0","0"
"PMID:11460677","0","0"
"PMID:11460682","0","0"
"PMID:11460684","0","0"
"PMID:11460690","0","0"
"PMID:11460694","0","0"
"PMID:11460698","0","0"
"PMID:11460705","0","0"
"PMID:11460725","0","0"
"PMID:11460750","0","0"
"PMID:11461839","0","0"
"PMID:11461841","0","0"
"PMID:11467971","0","0"
"PMID:11469194","0","0"
"PMID:11469339","0","0"
"PMID:11469497","0","0"
"PMID:11482396","0","0"
"PMID:11485834","0","0"
"PMID:11491564","0","0"
"PMID:11491570","0","0"
"PMID:11501908","0","0"
"PMID:11506003","0","0"
"PMID:11513126","0","0"
"PMID:11513720","0","0"
"PMID:11516021","0","0"
"PMID:11516022","0","0"
"PMID:11516023","0","0"
"PMID:11521823","0","0"
"PMID:11521824","0","0"
"PMID:11521832","0","0"
"PMID:11521838","0","0"
"PMID:11521891","0","0"
"PMID:11522051","0","0"
"PMID:11525282","0","0"
"PMID:11534132","0","0"
"PMID:11534134","0","0"
"PMID:11534551","0","0"
"PMID:11534988","0","0"
"PMID:11534989","0","0"
"PMID:11547715","0","0"
"PMID:11552698","0","0"
"PMID:11552699","0","0"
"PMID:11552700","0","0"
"PMID:11552701","0","0"
"PMID:11554734","0","0"
"PMID:11557969","0","0"
"PMID:11563415","0","0"
"PMID:11566572","0","0"
"PMID:11566575","0","0"
"PMID:11572272","0","0"
"PMID:11574294","0","0"
"PMID:11577437","0","0"
"PMID:11577461","0","0"
"PMID:11579668","0","0"
"PMID:11579671","0","0"
"PMID:11585100","0","0"
"PMID:11589412","0","0"
"PMID:11594703","0","0"
"PMID:11595308","0","0"
"PMID:11596759","0","0"
"PMID:11600272","0","0"
"PMID:11603583","0","0"
"PMID:11605324","0","0"
"PMID:11665649","0","0"
"PMID:11673134","0","0"
"PMID:11673245","0","0"
"PMID:11675272","0","0"
"PMID:11680736","0","0"
"PMID:11688569","0","0"
"PMID:11693642","0","0"
"PMID:11699573","0","0"
"PMID:11699774","0","0"
"PMID:11701855","0","0"
"PMID:11706375","0","0"
"PMID:11707938","0","0"
"PMID:11711761","0","0"
"PMID:11712998","0","0"
"PMID:11713000","0","0"
"PMID:11713004","0","0"
"PMID:11713234","0","0"
"PMID:11713467","0","0"
"PMID:11729157","0","0"
"PMID:11732981","0","0"
"PMID:11733872","0","0"
"PMID:11739203","0","0"
"PMID:11742672","0","0"
"PMID:11746964","0","0"
"PMID:11748026","0","0"
"PMID:11753523","0","0"
"PMID:11754155","0","0"
"PMID:11755108","0","0"
"PMID:11759570","0","0"
"PMID:11762312","0","0"
"PMID:11763150","0","0"
"PMID:11764152","0","0"
"PMID:11764166","0","0"
"PMID:11768466","0","0"
"PMID:11769567","0","0"
"PMID:11770874","0","0"
"PMID:11775141","0","0"
"PMID:11775155","0","0"
"PMID:11781160","0","0"
"PMID:11781162","0","0"
"PMID:11781536","0","0"
"PMID:11783799","0","0"
"PMID:11783856","0","0"
"PMID:11785635","0","0"
"PMID:11792434","0","0"
"PMID:11792437","0","0"
"PMID:11794683","0","0"
"PMID:11795392","0","0"
"PMID:11795393","0","0"
"PMID:11795394","0","0"
"PMID:11795396","0","0"
"PMID:11795398","0","0"
"PMID:11795400","0","0"
"PMID:11801450","0","0"
"PMID:11808826","0","0"
"PMID:11816369","0","0"
"PMID:11820607","0","0"
"PMID:11820614","0","0"
"PMID:11820622","0","0"
"PMID:11820642","0","0"
"PMID:11821308","0","0"
"PMID:11827287","0","0"
"PMID:11829464","0","0"
"PMID:11833800","0","0"
"PMID:11833812","0","0"
"PMID:11836066","0","0"
"PMID:11836068","0","0"
"PMID:11836071","0","0"
"PMID:11836073","0","0"
"PMID:11836074","0","0"
"PMID:11836075","0","0"
"PMID:11836138","0","0"
"PMID:11836146","0","0"
"PMID:11838207","0","0"
"PMID:11838671","0","0"
"PMID:11838693","0","0"
"PMID:11841949","0","0"
"PMID:11847970","0","0"
"PMID:11847978","0","0"
"PMID:11848370","0","0"
"PMID:11850205","0","0"
"PMID:11857933","0","0"
"PMID:11858770","0","0"
"PMID:11871426","0","0"
"PMID:11871572","0","0"
"PMID:11871695","0","0"
"PMID:11878472","0","0"
"PMID:11880762","0","0"
"PMID:11882478","0","0"
"PMID:11882479","0","0"
"PMID:11892727","0","0"
"PMID:11910421","0","0"
"PMID:11911506","0","0"
"PMID:11916044","0","0"
"PMID:11918010","0","0"
"PMID:11918023","0","0"
"PMID:11923879","0","0"
"PMID:11923880","0","0"
"PMID:11923882","0","0"
"PMID:11923883","0","0"
"PMID:11923885","0","0"
"PMID:11923887","0","0"
"PMID:11923890","0","0"
"PMID:11923891","0","0"
"PMID:11923892","0","0"
"PMID:11923893","0","0"
"PMID:11933845","0","0"
"PMID:11940462","0","0"
"PMID:11951952","0","0"
"PMID:11956994","0","0"
"PMID:11960004","0","0"
"PMID:11961225","0","0"
"PMID:11969378","0","0"
"PMID:11974438","0","0"
"PMID:11976061","0","0"
"PMID:11979588","0","0"
"PMID:11983271","0","0"
"PMID:11983272","0","0"
"PMID:11983348","0","0"
"PMID:11985472","0","0"
"PMID:11987902","0","0"
"PMID:11988360","0","0"
"PMID:11988363","0","0"
"PMID:11990613","0","0"
"PMID:11993862","0","0"
"PMID:11995631","0","0"
"PMID:11999068","0","0"
"PMID:12002476","0","0"
"PMID:12002946","0","0"
"PMID:12003747","0","0"
"PMID:12004937","0","0"
"PMID:12005180","0","0"
"PMID:12009193","0","0"
"PMID:12011245","0","0"
"PMID:12012187","0","0"
"PMID:12013127","0","0"
"PMID:12013135","0","0"
"PMID:12013138","0","0"
"PMID:12013232","0","0"
"PMID:12020782","0","0"
"PMID:12022810","0","0"
"PMID:12025929","0","0"
"PMID:12026959","0","0"
"PMID:12028372","0","0"
"PMID:12028500","0","0"
"PMID:12030774","0","0"
"PMID:12030775","0","0"
"PMID:12031456","0","0"
"PMID:12036039","0","0"
"PMID:12036116","0","0"
"PMID:12046232","0","0"
"PMID:12046233","0","0"
"PMID:12046650","0","0"
"PMID:12046651","0","0"
"PMID:12046658","0","0"
"PMID:12047723","0","0"
"PMID:12049206","0","0"
"PMID:12057174","0","0"
"PMID:12057182","0","0"
"PMID:12057183","0","0"
"PMID:12060830","0","0"
"PMID:12060833","0","0"
"PMID:12060843","0","0"
"PMID:12064552","0","0"
"PMID:12064894","0","0"
"PMID:12065211","0","0"
"PMID:12065926","0","0"
"PMID:12068941","0","0"
"PMID:12071661","0","0"
"PMID:12074393","0","0"
"PMID:12075103","0","0"
"PMID:12075563","0","0"
"PMID:12075785","0","0"
"PMID:12083556","0","0"
"PMID:12086919","0","0"
"PMID:12092592","0","0"
"PMID:12101787","0","0"
"PMID:12105973","0","0"
"PMID:12106893","0","0"
"PMID:12109740","0","0"
"PMID:12109742","0","0"
"PMID:12111166","0","0"
"PMID:12117637","0","0"
"PMID:12128102","0","0"
"PMID:12135890","0","0"
"PMID:12137043","0","0"
"PMID:12142236","0","0"
"PMID:12142237","0","0"
"PMID:12142238","0","0"
"PMID:12143934","0","0"
"PMID:12151423","0","0"
"PMID:12151635","0","0"
"PMID:12152773","0","0"
"PMID:12153757","0","0"
"PMID:12153763","0","0"
"PMID:12161337","0","0"
"PMID:12161346","0","0"
"PMID:12163846","0","0"
"PMID:12167570","0","0"
"PMID:12173250","0","0"
"PMID:12176761","0","0"
"PMID:12187982","0","0"
"PMID:12188131","0","0"
"PMID:12196705","0","0"
"PMID:12196706","0","0"
"PMID:12196707","0","0"
"PMID:12200085","0","0"
"PMID:12200089","0","0"
"PMID:12200092","0","0"
"PMID:12200333","0","0"
"PMID:12201292","0","0"
"PMID:12202920","0","0"
"PMID:12205237","0","0"
"PMID:12206900","0","0"
"PMID:12208212","0","0"
"PMID:12208902","0","0"
"PMID:12210541","0","0"
"PMID:12216998","0","0"
"PMID:12222618","0","0"
"PMID:12227603","0","0"
"PMID:12227610","0","0"
"PMID:12243336","0","0"
"PMID:12293753","0","0"
"PMID:12296986","0","0"
"PMID:12316940","0","0"
"PMID:12324652","0","0"
"PMID:12343705","0","0"
"PMID:12348550","0","0"
"PMID:12350124","0","0"
"PMID:12354921","0","0"
"PMID:12359393","0","0"
"PMID:12368913","0","0"
"PMID:12369897","0","0"
"PMID:12371491","0","0"
"PMID:12378951","0","0"
"PMID:12379496","0","0"
"PMID:12380074","0","0"
"PMID:12383724","0","0"
"PMID:12383984","0","0"
"PMID:12385114","0","0"
"PMID:12387618","0","0"
"PMID:12387626","0","0"
"PMID:12387748","0","0"
"PMID:12388845","0","0"
"PMID:12389918","0","0"
"PMID:12398362","0","0"
"PMID:12398369","0","0"
"PMID:12398498","0","0"
"PMID:12400675","0","0"
"PMID:12407035","0","0"
"PMID:12408590","0","0"
"PMID:12408629","0","0"
"PMID:12408630","0","0"
"PMID:12408633","0","0"
"PMID:12408637","0","0"
"PMID:12408638","0","0"
"PMID:12408640","0","0"
"PMID:12408643","0","0"
"PMID:12410597","0","0"
"PMID:12417499","0","0"
"PMID:12428210","0","0"
"PMID:12432009","0","0"
"PMID:12433799","0","0"
"PMID:12436722","0","0"
"PMID:12437282","0","0"
"PMID:12437285","0","0"
"PMID:12439648","0","0"
"PMID:12442505","0","0"
"PMID:12442778","0","0"
"PMID:12442797","0","0"
"PMID:12444047","0","0"
"PMID:12448553","0","0"
"PMID:12456297","0","0"
"PMID:12458927","0","0"
"PMID:12458934","0","0"
"PMID:12460754","0","0"
"PMID:12460798","0","0"
"PMID:12462626","0","0"
"PMID:12463545","0","0"
"PMID:12479795","0","0"
"PMID:12479841","0","0"
"PMID:12483804","0","0"
"PMID:12487364","0","0"
"PMID:12493188","0","0"
"PMID:12502035","0","0"
"PMID:12503752","0","0"
"PMID:12503758","0","0"
"PMID:12503920","0","0"
"PMID:12504160","0","0"
"PMID:12504195","0","0"
"PMID:12505302","0","0"
"PMID:12505338","0","0"
"PMID:12505339","0","0"
"PMID:12505340","0","0"
"PMID:12505341","0","0"
"PMID:12505343","0","0"
"PMID:12505365","0","0"
"PMID:12515691","0","0"
"PMID:12518869","0","0"
"PMID:12520397","0","0"
"PMID:12523775","0","0"
"PMID:12523779","0","0"
"PMID:12523782","0","0"
"PMID:12524017","0","0"
"PMID:12526909","0","0"
"PMID:12528833","0","0"
"PMID:12531255","0","0"
"PMID:12547629","0","0"
"PMID:12550099","0","0"
"PMID:12553426","0","0"
"PMID:12558153","0","0"
"PMID:12558168","0","0"
"PMID:12560167","0","0"
"PMID:12564690","0","0"
"PMID:12568385","0","0"
"PMID:12580476","0","0"
"PMID:12581883","0","0"
"PMID:12585556","0","0"
"PMID:12586146","0","0"
"PMID:12596044","0","0"
"PMID:12602857","0","0"
"PMID:12606279","0","0"
"PMID:12609555","0","0"
"PMID:12611467","0","0"
"PMID:12611468","0","0"
"PMID:12611595","0","0"
"PMID:12615508","0","0"
"PMID:12617617","0","0"
"PMID:12619702","0","0"
"PMID:12619769","0","0"
"PMID:12621885","0","0"
"PMID:12630073","0","0"
"PMID:12634452","0","0"
"PMID:12637757","0","0"
"PMID:12638168","0","0"
"PMID:12638169","0","0"
"PMID:12638745","0","0"
"PMID:12645304","0","0"
"PMID:12645305","0","0"
"PMID:12647786","0","0"
"PMID:12650721","0","0"
"PMID:12651186","0","0"
"PMID:12651898","0","0"
"PMID:12656264","0","0"
"PMID:12657486","0","0"
"PMID:12657488","0","0"
"PMID:12665258","0","0"
"PMID:12666151","0","0"
"PMID:12666720","0","0"
"PMID:12670760","0","0"
"PMID:12670788","0","0"
"PMID:12676449","0","0"
"PMID:12676588","0","0"
"PMID:12676591","0","0"
"PMID:12676614","0","0"
"PMID:12676615","0","0"
"PMID:12676617","0","0"
"PMID:12677030","0","0"
"PMID:12680465","0","0"
"PMID:12680666","0","0"
"PMID:12685728","0","0"
"PMID:12685755","0","0"
"PMID:12685931","0","0"
"PMID:12699594","0","0"
"PMID:12700372","0","0"
"PMID:12703549","0","0"
"PMID:12703903","0","0"
"PMID:12705919","0","0"
"PMID:12706398","0","0"
"PMID:12706757","0","0"
"PMID:12708228","0","0"
"PMID:12711413","0","0"
"PMID:12714001","0","0"
"PMID:12725382","0","0"
"PMID:12725389","0","0"
"PMID:12727545","0","0"
"PMID:12727547","0","0"
"PMID:12727596","0","0"
"PMID:12727674","0","0"
"PMID:12730617","0","0"
"PMID:12731822","0","0"
"PMID:12734641","0","0"
"PMID:12735105","0","0"
"PMID:12739862","0","0"
"PMID:12739875","0","0"
"PMID:12747009","0","0"
"PMID:12749135","0","0"
"PMID:12750489","0","0"
"PMID:12750855","0","0"
"PMID:12758007","0","0"
"PMID:12758217","0","0"
"PMID:12759100","0","0"
"PMID:12767274","0","0"
"PMID:12773441","0","0"
"PMID:12774891","0","0"
"PMID:12775028","0","0"
"PMID:12781627","0","0"
"PMID:12782110","0","0"
"PMID:12782492","0","0"
"PMID:12782494","0","0"
"PMID:12785530","0","0"
"PMID:12787593","0","0"
"PMID:12787609","0","0"
"PMID:12796635","0","0"
"PMID:12805643","0","0"
"PMID:12805655","0","0"
"PMID:12805768","0","0"
"PMID:12805770","0","0"
"PMID:12811748","0","0"
"PMID:12822414","0","0"
"PMID:12822488","0","0"
"PMID:12826389","0","0"
"PMID:12826473","0","0"
"PMID:12826475","0","0"
"PMID:12829804","0","0"
"PMID:12830942","0","0"
"PMID:12830943","0","0"
"PMID:12830954","0","0"
"PMID:12831053","0","0"
"PMID:12832380","0","0"
"PMID:12832657","0","0"
"PMID:12833980","0","0"
"PMID:12834431","0","0"
"PMID:12837306","0","0"
"PMID:12837917","0","0"
"PMID:12840222","0","0"
"PMID:12842186","0","0"
"PMID:12842596","0","0"
"PMID:12842770","0","0"
"PMID:12850103","0","0"
"PMID:12854701","0","0"
"PMID:12855910","0","0"
"PMID:12856928","0","0"
"PMID:12860053","0","0"
"PMID:12860100","0","0"
"PMID:12862225","0","0"
"PMID:12862370","0","0"
"PMID:12867347","0","0"
"PMID:12875037","0","0"
"PMID:12876657","0","0"
"PMID:12876687","0","0"
"PMID:12877186","0","0"
"PMID:12878414","0","0"
"PMID:12883013","0","0"
"PMID:12883014","0","0"
"PMID:12888444","0","0"
"PMID:12889825","0","0"
"PMID:12901080","0","0"
"PMID:12902190","0","0"
"PMID:12903365","0","0"
"PMID:12906905","0","0"
"PMID:12907191","0","0"
"PMID:12913079","0","0"
"PMID:12914274","0","0"
"PMID:12916752","0","0"
"PMID:12919782","0","0"
"PMID:12924545","0","0"
"PMID:12927593","0","0"
"PMID:12928009","0","0"
"PMID:12930724","0","0"
"PMID:12932697","0","0"
"PMID:12932701","0","0"
"PMID:12939416","0","0"
"PMID:12940694","0","0"
"PMID:12946619","0","0"
"PMID:12948164","0","0"
"PMID:12948235","0","0"
"PMID:12948243","0","0"
"PMID:12948882","0","0"
"PMID:12952375","0","0"
"PMID:12955281","0","0"
"PMID:12957472","0","0"
"PMID:12957579","0","0"
"PMID:12959527","0","0"
"PMID:12959538","0","0"
"PMID:12963402","0","0"
"PMID:12963404","0","0"
"PMID:12964847","0","0"
"PMID:12966958","0","0"
"PMID:12967089","0","0"
"PMID:12968474","0","0"
"PMID:12971699","0","0"
"PMID:12972600","0","0"
"PMID:12973368","0","0"
"PMID:12974405","0","0"
"PMID:13129501","0","0"
"PMID:13497522","0","0"
"PMID:13680063","0","0"
"PMID:13680265","0","0"
"PMID:14002397","0","0"
"PMID:14365710","0","0"
"PMID:14503042","0","0"
"PMID:14505703","0","0"
"PMID:14512116","0","0"
"PMID:14513265","0","0"
"PMID:14518864","0","0"
"PMID:14524430","0","0"
"PMID:14527850","0","0"
"PMID:14527851","0","0"
"PMID:14527852","0","0"
"PMID:14527857","0","0"
"PMID:14529741","0","0"
"PMID:14535114","0","0"
"PMID:14550656","0","0"
"PMID:14551234","0","0"
"PMID:14551668","0","0"
"PMID:14551985","0","0"
"PMID:14552007","0","0"
"PMID:14552012","0","0"
"PMID:14558619","0","0"
"PMID:14558620","0","0"
"PMID:14559293","0","0"
"PMID:14560915","0","0"
"PMID:14563522","0","0"
"PMID:14564440","0","0"
"PMID:14564443","0","0"
"PMID:14565551","0","0"
"PMID:14565775","0","0"
"PMID:14570750","0","0"
"PMID:14572072","0","0"
"PMID:14574437","0","0"
"PMID:14576190","0","0"
"PMID:14577058","0","0"
"PMID:14579415","0","0"
"PMID:14579543","0","0"
"PMID:14582279","0","0"
"PMID:14587915","0","0"
"PMID:14594359","0","0"
"PMID:14594621","0","0"
"PMID:14595849","0","0"
"PMID:14596397","0","0"
"PMID:14599439","0","0"
"PMID:14613489","0","0"
"PMID:14616010","0","0"
"PMID:14618290","0","0"
"PMID:14623040","0","0"
"PMID:14623047","0","0"
"PMID:14624020","0","0"
"PMID:14628609","0","0"
"PMID:14630116","0","0"
"PMID:14630131","0","0"
"PMID:14632118","0","0"
"PMID:14636634","0","0"
"PMID:14637157","0","0"
"PMID:14643292","0","0"
"PMID:14644666","0","0"
"PMID:14647938","0","0"
"PMID:14652134","0","0"
"PMID:14658021","0","0"
"PMID:14658025","0","0"
"PMID:14659460","0","0"
"PMID:14659948","0","0"
"PMID:14663546","0","0"
"PMID:14663548","0","0"
"PMID:14667177","0","0"
"PMID:14668970","0","0"
"PMID:14671395","0","0"
"PMID:14671396","0","0"
"PMID:14672136","0","0"
"PMID:14673557","0","0"
"PMID:14673565","0","0"
"PMID:14674458","0","0"
"PMID:14677558","0","0"
"PMID:14680328","0","0"
"PMID:14681080","0","0"
"PMID:14681309","0","0"
"PMID:14691209","0","0"
"PMID:14694085","0","0"
"PMID:14696918","0","0"
"PMID:14713030","0","0"
"PMID:14713045","0","0"
"PMID:14717153","0","0"
"PMID:14720478","0","0"
"PMID:14723943","0","0"
"PMID:14727808","0","0"
"PMID:14732453","0","0"
"PMID:14735283","0","0"
"PMID:14745163","0","0"
"PMID:14745936","0","0"
"PMID:14746676","0","0"
"PMID:14750846","0","0"
"PMID:14750866","0","0"
"PMID:14753256","0","0"
"PMID:14753706","0","0"
"PMID:14753765","0","0"
"PMID:14753785","0","0"
"PMID:14758981","0","0"
"PMID:14762648","0","0"
"PMID:14762970","0","0"
"PMID:14768864","0","0"
"PMID:14769641","0","0"
"PMID:14960825","0","0"
"PMID:14964687","0","0"
"PMID:14967909","0","0"
"PMID:14968549","0","0"
"PMID:14971471","0","0"
"PMID:14977726","0","0"
"PMID:14979070","0","0"
"PMID:14979080","0","0"
"PMID:14979142","0","0"
"PMID:14982390","0","0"
"PMID:14985250","0","0"
"PMID:14990380","0","0"
"PMID:14990787","0","0"
"PMID:14991914","0","0"
"PMID:14998752","0","0"
"PMID:14998753","0","0"
"PMID:14998760","0","0"
"PMID:15003697","0","0"
"PMID:15006517","0","0"
"PMID:15016950","0","0"
"PMID:15019247","0","0"
"PMID:15019252","0","0"
"PMID:15019797","0","0"
"PMID:15022035","0","0"
"PMID:15022744","0","0"
"PMID:15024544","0","0"
"PMID:15027619","0","0"
"PMID:15032360","0","0"
"PMID:15032504","0","0"
"PMID:15032558","0","0"
"PMID:15032624","0","0"
"PMID:15032972","0","0"
"PMID:15038069","0","0"
"PMID:15041147","0","0"
"PMID:15041256","0","0"
"PMID:15041297","0","0"
"PMID:15046010","0","0"
"PMID:15053545","0","0"
"PMID:15053910","0","0"
"PMID:15056803","0","0"
"PMID:15056870","0","0"
"PMID:15060201","0","0"
"PMID:15060212","0","0"
"PMID:15064156","0","0"
"PMID:15065775","0","0"
"PMID:15066872","0","0"
"PMID:15077115","0","0"
"PMID:15081266","0","0"
"PMID:15081271","0","0"
"PMID:15081696","0","0"
"PMID:15081833","0","0"
"PMID:15086020","0","0"
"PMID:15086028","0","0"
"PMID:15086029","0","0"
"PMID:15087166","0","0"
"PMID:15091378","0","0"
"PMID:15092829","0","0"
"PMID:15093007","0","0"
"PMID:15093173","0","0"
"PMID:15094073","0","0"
"PMID:15094270","0","0"
"PMID:15095881","0","0"
"PMID:15095900","0","0"
"PMID:15095909","0","0"
"PMID:15096650","0","0"
"PMID:15099732","0","0"
"PMID:15100484","0","0"
"PMID:15101035","0","0"
"PMID:15101037","0","0"
"PMID:15106679","0","0"
"PMID:15109876","0","0"
"PMID:15111096","0","0"
"PMID:15113069","0","0"
"PMID:15114650","0","0"
"PMID:15116956","0","0"
"PMID:15118266","0","0"
"PMID:15121505","0","0"
"PMID:15121509","0","0"
"PMID:15121513","0","0"
"PMID:15129768","0","0"
"PMID:15129770","0","0"
"PMID:15135210","0","0"
"PMID:15137849","0","0"
"PMID:15139905","0","0"
"PMID:15147973","0","0"
"PMID:15151395","0","0"
"PMID:15159524","0","0"
"PMID:15160694","0","0"
"PMID:15168554","0","0"
"PMID:15171949","0","0"
"PMID:15171953","0","0"
"PMID:15172824","0","0"
"PMID:15175173","0","0"
"PMID:15175179","0","0"
"PMID:15178030","0","0"
"PMID:15178033","0","0"
"PMID:15178062","0","0"
"PMID:15178067","0","0"
"PMID:15178069","0","0"
"PMID:15178121","0","0"
"PMID:15178275","0","0"
"PMID:15180369","0","0"
"PMID:15180373","0","0"
"PMID:15180382","0","0"
"PMID:15183690","0","0"
"PMID:15186085","0","0"
"PMID:15186998","0","0"
"PMID:15192869","0","0"
"PMID:15198913","0","0"
"PMID:15201955","0","0"
"PMID:15202232","0","0"
"PMID:15204727","0","0"
"PMID:15205045","0","0"
"PMID:15205390","0","0"
"PMID:15207025","0","0"
"PMID:15208988","0","0"
"PMID:15210295","0","0"
"PMID:15210300","0","0"
"PMID:15211609","0","0"
"PMID:15212202","0","0"
"PMID:15212903","0","0"
"PMID:15215615","0","0"
"PMID:15217109","0","0"
"PMID:15219920","0","0"
"PMID:15222406","0","0"
"PMID:15223258","0","0"
"PMID:15223260","0","0"
"PMID:15223273","0","0"
"PMID:15224731","0","0"
"PMID:15230321","0","0"
"PMID:15233517","0","0"
"PMID:15236951","0","0"
"PMID:15237223","0","0"
"PMID:15238276","0","0"
"PMID:15241578","0","0"
"PMID:15242752","0","0"
"PMID:15247258","0","0"
"PMID:15251294","0","0"
"PMID:15253042","0","0"
"PMID:15253049","0","0"
"PMID:15254140","0","0"
"PMID:15261453","0","0"
"PMID:15261716","0","0"
"PMID:15261735","0","0"
"PMID:15261779","0","0"
"PMID:15271952","0","0"
"PMID:15272137","0","0"
"PMID:15273421","0","0"
"PMID:15273660","0","0"
"PMID:15284211","0","0"
"PMID:15285369","0","0"
"PMID:15285373","0","0"
"PMID:15288711","0","0"
"PMID:15289169","0","0"
"PMID:15296317","0","0"
"PMID:15302264","0","0"
"PMID:15308243","0","0"
"PMID:15313444","0","0"
"PMID:15313581","0","0"
"PMID:15314158","0","0"
"PMID:15315813","0","0"
"PMID:15317685","0","0"
"PMID:15321791","0","0"
"PMID:15325149","0","0"
"PMID:15325881","0","0"
"PMID:15330435","0","0"
"PMID:15336894","0","0"
"PMID:15344794","0","0"
"PMID:15344796","0","0"
"PMID:15345371","0","0"
"PMID:15352475","0","0"
