Primary identifier,Name,Literature identifier,Outcome
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Reproductive
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Developmental
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Reproductive
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Immune
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Immune
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Hepatic
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Hepatic
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Hepatic
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Hepatic
CID:591200,Di-(5-methylhexyl)phthalate,PMID:16249068,Hepatic
CID:6001,"7,12-Dimethylbenz(a)anthracene",PMID:16260617,Reproductive
CID:66166,Bisphenol B,PMID:16280211,Reproductive
CID:6623,Bisphenol A,PMID:16284450,Cell damage
CID:6623,Bisphenol A,PMID:16284450,Cell damage
CID:6623,Bisphenol A,PMID:16284450,Cell damage
CID:6623,Bisphenol A,PMID:16284450,Cell damage
CID:6623,Bisphenol A,PMID:16284450,"Cell damage, Hepatic"
CID:6623,Bisphenol A,PMID:16284450,"Cell damage, Hepatic"
CID:6623,Bisphenol A,PMID:16284450,"Cell damage, Hepatic"
CID:6623,Bisphenol A,PMID:16284450,"Neurological, Cell damage"
CID:6623,Bisphenol A,PMID:16284450,"Neurological, Cell damage"
CID:6623,Bisphenol A,PMID:16284450,"Neurological, Cell damage"
CID:6623,Bisphenol A,PMID:16284450,"Neurological, Cell damage"
CID:6623,Bisphenol A,PMID:16284450,"Reproductive, Cell damage"
CID:6623,Bisphenol A,PMID:16284450,"Reproductive, Cell damage"
CID:5995,Testosterone propionate,PMID:16289407,Reproductive
CID:5995,Testosterone propionate,PMID:16289407,Hepatic
CID:5995,Testosterone propionate,PMID:16289407,Reproductive
CID:5995,Testosterone propionate,PMID:16289407,Reproductive
CID:5995,Testosterone propionate,PMID:16289407,Reproductive
CID:5995,Testosterone propionate,PMID:16289407,Reproductive
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:16291562,Immune
CID:37034,"2,4,5,2',4',5'-Hexachlorobiphenyl",PMID:16291562,Reproductive
CID:5366415,Sodium methyldithiocarbamate,PMID:16321413,Affects cytokine signaling
CID:5366415,Sodium methyldithiocarbamate,PMID:16321413,Immune
CID:6623,Bisphenol A,PMID:16323634,Pregnancy
CID:6623,Bisphenol A,PMID:16323634,Pregnancy
CID:6623,Bisphenol A,PMID:16323634,Pregnancy
CID:6623,Bisphenol A,PMID:16323634,Pregnancy
CID:6623,Bisphenol A,PMID:16323634,Pregnancy
CID:6623,Bisphenol A,PMID:16323634,Reproductive
CID:6623,Bisphenol A,PMID:16323634,Reproductive
CID:43226,Fenarimol,PMID:16324804,Immune
CID:43226,Fenarimol,PMID:16324804,Reproductive
CID:43226,Fenarimol,PMID:16324804,Cancer
CID:43226,Fenarimol,PMID:16324804,Thyroid
CID:43226,Fenarimol,PMID:16324804,Reproductive
CID:43226,Fenarimol,PMID:16324804,Hepatic
CID:43226,Fenarimol,PMID:16324804,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16326419,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:83975,Tetramethrin,PMID:16326440,Reproductive
CID:5282958,"9,10-dihydroxy-12-octadecenoic acid",PMID:16330350,Reproductive
CID:5282958,"9,10-dihydroxy-12-octadecenoic acid",PMID:16330350,Cognitive-Behavioral
CID:5282958,"9,10-dihydroxy-12-octadecenoic acid",PMID:16330350,Cancer
CID:37563,Enzacamene,PMID:16368123,Thyroid
CID:37563,Enzacamene,PMID:16368123,Thyroid
CID:37563,Enzacamene,PMID:16368123,Thyroid
CID:37563,Enzacamene,PMID:16368123,Thyroid
CID:37563,Enzacamene,PMID:16368123,Thyroid
CID:37563,Enzacamene,PMID:16368123,Thyroid
CID:37563,Enzacamene,PMID:16368123,Reproductive
CID:37563,Enzacamene,PMID:16368123,Reproductive
CID:37563,Enzacamene,PMID:16368123,Reproductive
CID:37563,Enzacamene,PMID:16368123,Reproductive
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:16396990,Reproductive
CID:63090,"3,4,5,3',4'-Pentachlorobiphenyl",PMID:16396990,Cell damage
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:16400681,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:16400681,Cognitive-Behavioral
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:16400681,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:16400681,Reproductive
CID:8343,Bis(2-ethylhexyl) phthalate,PMID:16400681,Reproductive
CID:3386,Fluoxetine,PMID:16423328,Reproductive
CID:3386,Fluoxetine,PMID:16423328,Cognitive-Behavioral
CID:3386,Fluoxetine,PMID:16423328,Cognitive-Behavioral
CID:3386,Fluoxetine,PMID:16423328,Reproductive
CID:5280961,Genistein,PMID:16427766,Neurological
CID:6623,Bisphenol A,PMID:16427766,Neurological
CID:5280961,Genistein,PMID:16427766,Immune
CID:6623,Bisphenol A,PMID:16427766,Immune
CID:5280961,Genistein,PMID:16427766,Neurological
CID:6623,Bisphenol A,PMID:16427766,Neurological
CID:448537,Diethylstilbestrol,PMID:16439099,Reproductive
CID:448537,Diethylstilbestrol,PMID:16439099,Reproductive
CID:448537,Diethylstilbestrol,PMID:16439099,Immune
CID:448537,Diethylstilbestrol,PMID:16439099,Reproductive
CID:448537,Diethylstilbestrol,PMID:16439099,Reproductive
CID:448537,Diethylstilbestrol,PMID:16439099,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:5743,Dexamethasone,PMID:16440597,Reproductive
CID:447466,2-Butenal,PMID:16442836,Reproductive
CID:447466,2-Butenal,PMID:16442836,Reproductive
CID:2256,Atrazine,PMID:16443249,Immune
CID:5280961,Genistein,PMID:16443925,Developmental
CID:5280961,Genistein,PMID:16443925,Reproductive
CID:4115,Methoxychlor,PMID:16443925,Reproductive
CID:5280961,Genistein,PMID:16443925,Reproductive
CID:5280961,Genistein,PMID:16443925,Reproductive
CID:4115,Methoxychlor,PMID:16443925,Neurological
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:16451854,Reproductive
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:16451854,Neurological
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:16451854,Thyroid
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:16451854,Thyroid
CID:36159,"2,2',4,4',5-Pentabromodiphenyl ether",PMID:16451854,Reproductive
CID:6860,Methylmercury,PMID:16455139,Neurological
CID:6860,Methylmercury,PMID:16455139,Neurological
CID:6860,Methylmercury,PMID:16455139,Neurological
CID:6782,Diisobutyl phthalate,PMID:16458459,Reproductive
CID:6782,Diisobutyl phthalate,PMID:16458459,Reproductive
CID:6782,Diisobutyl phthalate,PMID:16458459,Reproductive
CID:6782,Diisobutyl phthalate,PMID:16458459,Reproductive
CID:6782,Diisobutyl phthalate,PMID:16458459,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Neurological
CID:5357402,Triphenyltin,PMID:16464526,Immune
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Hepatic
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:5357402,Triphenyltin,PMID:16464526,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Pregnancy
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Pregnancy
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Pregnancy
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Pregnancy
CID:21803,Chlorpyrifos-methyl,PMID:16472551,"Reproductive, Cell damage"
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Adrenal
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Neurological
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Hepatic
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Hepatic
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Hepatic
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Immune
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Immune
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Adrenal
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Adrenal
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Adrenal
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Adrenal
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Thyroid
CID:21803,Chlorpyrifos-methyl,PMID:16472551,Reproductive
CID:3026,Dibutyl phthalate,PMID:16493179,Reproductive
CID:590836,Diisononyl phthalate,PMID:16493179,Reproductive
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Reproductive
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Reproductive
CID:3026,Dibutyl phthalate,PMID:16493179,"Pregnancy, Development"
CID:3026,Dibutyl phthalate,PMID:16493179,"Pregnancy, Development"
CID:590836,Diisononyl phthalate,PMID:16493179,"Pregnancy, Development"
CID:590836,Diisononyl phthalate,PMID:16493179,"Pregnancy, Development"
CID:590836,Diisononyl phthalate,PMID:16493179,"Pregnancy, Development"
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,"Pregnancy, Development"
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,"Pregnancy, Development"
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:590836,Diisononyl phthalate,PMID:16493179,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Cognitive-Behavioral
CID:7641,Di-(2-ethylhexyl) adipate,PMID:16493179,Cognitive-Behavioral
CID:3026,Dibutyl phthalate,PMID:16493179,Reproductive
CID:590836,Diisononyl phthalate,PMID:16493179,Reproductive
CID:12540,Triphenyltin chloride,PMID:16513093,Reproductive
CID:15096,Tributylchlorostannane,PMID:16513093,Reproductive
CID:305767,Tributyltin bromide,PMID:16513093,Reproductive
CID:6623,Bisphenol A,PMID:16540110,Reproductive
CID:6623,Bisphenol A,PMID:16540110,Cognitive-Behavioral
CID:6623,Bisphenol A,PMID:16540110,Neurological
CID:22544,Chlordimeform,PMID:1658985,Reproductive
CID:22544,Chlordimeform,PMID:1658985,Reproductive
CID:22544,Chlordimeform,PMID:1658985,Neurological
CID:22544,Chlordimeform,PMID:1658985,Neurological
CID:22544,Chlordimeform,PMID:1658985,Metabolic
CID:22544,Chlordimeform,PMID:1658985,Metabolic
CID:15096,Tributylchlorostannane,PMID:16613991,Thyroid
CID:15096,Tributylchlorostannane,PMID:16613991,Reproductive
CID:15096,Tributylchlorostannane,PMID:16613991,Reproductive
CID:15096,Tributylchlorostannane,PMID:16613991,Hepatic
CID:15096,Tributylchlorostannane,PMID:16613991,Hepatic
CID:15096,Tributylchlorostannane,PMID:16613991,Metabolic
CID:15096,Tributylchlorostannane,PMID:16613991,Metabolic
CID:15096,Tributylchlorostannane,PMID:16613991,Metabolic
CAS:58-89-9,Lindane,PMID:16641539,Reproductive
CAS:58-89-9,Lindane,PMID:16641539,Cell damage
CAS:58-89-9,Lindane,PMID:16641539,Immune
CAS:58-89-9,Lindane,PMID:16641539,Adrenal
CAS:58-89-9,Lindane,PMID:16641539,Hepatic
CAS:58-89-9,Lindane,PMID:16641539,Hepatic
CAS:58-89-9,Lindane,PMID:16641539,Hepatic
CAS:58-89-9,Lindane,PMID:16641539,Hepatic
CAS:58-89-9,Lindane,PMID:16641539,Thyroid
CAS:58-89-9,Lindane,PMID:16641539,Thyroid
CAS:58-89-9,Lindane,PMID:16641539,Immune
CAS:58-89-9,Lindane,PMID:16641539,Immune
CAS:58-89-9,Lindane,PMID:16641539,Neurological
CAS:58-89-9,Lindane,PMID:16641539,Thyroid
CAS:58-89-9,Lindane,PMID:16641539,Hepatic
CAS:58-89-9,Lindane,PMID:16641539,Hepatic
CAS:58-89-9,Lindane,PMID:16641539,Adrenal
CAS:58-89-9,Lindane,PMID:16641539,Pregnancy
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Cell damage
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Hepatic
CID:39676,Vinclozolin,PMID:16641540,Hepatic
CID:39676,Vinclozolin,PMID:16641540,Immune
CID:39676,Vinclozolin,PMID:16641540,Immune
CID:39676,Vinclozolin,PMID:16641540,Thyroid
CID:39676,Vinclozolin,PMID:16641540,Thyroid
CID:39676,Vinclozolin,PMID:16641540,Thyroid
CID:39676,Vinclozolin,PMID:16641540,Thyroid
CID:39676,Vinclozolin,PMID:16641540,"Neurological, Developmental"
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Cancer
CID:39676,Vinclozolin,PMID:16641540,Cancer
CID:39676,Vinclozolin,PMID:16641540,Hepatic
CID:39676,Vinclozolin,PMID:16641540,Hepatic
CID:39676,Vinclozolin,PMID:16641540,Hepatic
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Reproductive
CID:39676,Vinclozolin,PMID:16641540,Adrenal
CID:39676,Vinclozolin,PMID:16641540,Adrenal
CID:39676,Vinclozolin,PMID:16641540,Neurological
CID:39676,Vinclozolin,PMID:16641540,Neurological
CID:39676,Vinclozolin,PMID:16641540,Neurological
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,"Reproductive, Cell damage"
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Immune
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Hepatic
CID:2347,Butyl benzyl phthalate,PMID:16641542,Hepatic
CID:2347,Butyl benzyl phthalate,PMID:16641542,Thyroid
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:2347,Butyl benzyl phthalate,PMID:16641542,Reproductive
CID:8449,"2,4-Dichlorophenol",PMID:16641544,Thyroid
CID:8449,"2,4-Dichlorophenol",PMID:16641544,Reproductive
CID:8449,"2,4-Dichlorophenol",PMID:16641544,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:16641545,"Hepatic, Cell damage"
CID:6777,Dicyclohexyl phthalate,PMID:16641545,"Reproductive, Cell damage"
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Thyroid
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Thyroid
CID:6777,Dicyclohexyl phthalate,PMID:16641545,"Neurological, Developmental"
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Immune
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Immune
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Reproductive
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Hepatic
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Hepatic
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Hepatic
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Thyroid
CID:6777,Dicyclohexyl phthalate,PMID:16641545,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Cell damage
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,"Neurological, Developmental"
CID:6781,Diethyl phthalate,PMID:16641546,Immune
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Immune
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Adrenal
CID:6781,Diethyl phthalate,PMID:16641546,Adrenal
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Neurological
CID:6781,Diethyl phthalate,PMID:16641546,Thyroid
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:6781,Diethyl phthalate,PMID:16641546,Hepatic
CID:6781,Diethyl phthalate,PMID:16641546,Reproductive
CID:3347,Fenvalerate,PMID:16673813,Reproductive
CID:3347,Fenvalerate,PMID:16673813,Neurological
CID:3347,Fenvalerate,PMID:16673813,Neurological
CID:3347,Fenvalerate,PMID:16673813,Reproductive
CID:6623,Bisphenol A,PMID:16675520,Neurological
CID:6623,Bisphenol A,PMID:16678967,Neurological
CID:23930,Manganese,PMID:16705042,Reproductive
CID:23930,Manganese,PMID:16705042,Neurological
CID:23930,Manganese,PMID:16705042,Cognitive-Behavioral
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Thyroid
CID:456201,Ketoconazole,PMID:16710696,Thyroid
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Thyroid
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Hepatic
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Adrenal
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:456201,Ketoconazole,PMID:16710696,Reproductive
CID:448537,Diethylstilbestrol,PMID:16723702,Immune
CID:448537,Diethylstilbestrol,PMID:16723702,Immune
CID:448537,Diethylstilbestrol,PMID:16723702,Reproductive
CID:448537,Diethylstilbestrol,PMID:16723702,Reproductive
